t	I	a	y
27.5	0.02502441	-4.19638552	-0.0526953768416903
27.55	0.0252533	-4.19874172	-0.052724964410878754
27.6	0.02552795	-4.20031252	-0.05274468945700438
27.65	0.02552795	-4.2109154	-0.05287783326720589
27.7	0.02508545	-4.21444969	-0.05292221449541531
27.75	0.02555847	-4.21444969	-0.05292221449541531
27.8	0.02575684	-4.21444969	-0.05292221449541531
27.85	0.02532959	-4.2097373	-0.05286303948261166
27.9	0.02565002	-4.19167313	-0.05263620182888667
27.95	0.02592468	-4.18303374	-0.05252771420076895
28.0	0.02590942	-4.18303374	-0.05252771420076895
28.05	0.02577209	-4.18303374	-0.05252771420076895
28.1	0.02590942	-4.18303374	-0.05252771420076895
28.15	0.02563477	-4.18303374	-0.05252771420076895
28.2	0.0256958	-4.18303374	-0.05252771420076895
28.25	0.02552795	-4.18342644	-0.052532645462300354
28.3	0.02546692	-4.18460454	-0.052547439246894576
28.35	0.02555847	-4.18813883	-0.052591820475103995
28.4	0.02539063	-4.19088773	-0.052626339305823853
28.45	0.02503967	-4.19913442	-0.05272989567241016
28.5	0.025177	-4.20345411	-0.052784139423682395
28.55	0.02516174	-4.21366429	-0.05291235197235249
28.6	0.02490234	-4.21759129	-0.05296166458766656
28.65	0.02528381	-4.23172847	-0.053139189751650745
28.7	0.02534485	-4.25293423	-0.05340547737205375
28.75	0.02586365	-4.26707141	-0.05358300253603792
28.8	0.02601624	-4.27885239	-0.05373094013083365
28.85	0.02676392	-4.29024067	-0.05387394646409797
28.9	0.02711487	-4.30162895	-0.05401695279736228
28.95	0.02772522	-4.31537343	-0.05418954669981505
29.0	0.02835083	-4.33068871	-0.05438186564839345
29.05	0.02919006	-4.34129159	-0.05451500945859495
29.1	0.02999878	-4.35032368	-0.05462842834824407
29.15	0.03033447	-4.36171196	-0.0547714346815084
29.2	0.02998352	-4.36524625	-0.05481581590971782
29.25	0.03067017	-4.36760245	-0.054845403478906256
29.3	0.03102112	-4.38173963	-0.055022928642890434
29.35	0.03141785	-4.39469871	-0.05518566002228038
29.4	0.03189087	-4.40451619	-0.05530894130941907
29.45	0.0317688	-4.40805048	-0.05535332253762849
29.5	0.0316925	-4.40922858	-0.05536811632222271
29.55	0.03178406	-4.40922858	-0.05536811632222271
29.6	0.03153992	-4.40608699	-0.0553286663555447
29.65	0.03384399	-4.39234251	-0.05515607245309193
29.7	0.03463745	-4.37781263	-0.05497361602757636
29.75	0.03466797	-4.37624184	-0.05495389110702397
29.8	0.03451538	-4.37624184	-0.05495389110702397
29.85	0.03494263	-4.37624184	-0.05495389110702397
29.9	0.03477478	-4.37624184	-0.05495389110702397
29.95	0.03482056	-4.37624184	-0.05495389110702397
30.0	0.03462219	-4.37624184	-0.05495389110702397
30.05	0.03460693	-4.37624184	-0.05495389110702397
30.1	0.03457642	-4.37624184	-0.05495389110702397
30.15	0.03459167	-4.37741993	-0.05496868476604495
30.2	0.03482056	-4.37938343	-0.05499334107370198
30.25	0.03427124	-4.38095423	-0.05501306611982762
30.3	0.03300476	-4.39273521	-0.05516100371462334
30.35	0.03182983	-4.40333809	-0.05529414752482485
30.4	0.03182983	-4.41237018	-0.055407566414473974
30.45	0.03244019	-4.44457153	-0.055811929232183144
30.5	0.03300476	-4.47912907	-0.05624587949350751
30.55	0.03340149	-4.49719324	-0.0564727171472325
30.6	0.03343201	-4.51133042	-0.05665024231121668
30.65	0.03361511	-4.5238968	-0.05680804242907522
30.7	0.03323364	-4.53096539	-0.056896805011067315
30.75	0.03358459	-4.54156827	-0.057029948821268814
30.8	0.03356934	-4.55845435	-0.057241992815972836
30.85	0.0333252	-4.56787913	-0.05736034284158012
30.9	0.03338623	-4.57416232	-0.05743924290050939
30.95	0.03349304	-4.5839798	-0.05756252418764808
31.0	0.03320312	-4.59772428	-0.05773511809010085
31.05	0.03286743	-4.60911256	-0.057878124423365165
31.1	0.03305054	-4.62207164	-0.058040855802755115
31.15	0.03312683	-4.62796213	-0.058114824600152985
31.2	0.03283691	-4.63228183	-0.058169068476998466
31.25	0.03288269	-4.63228183	-0.058169068476998466
31.3	0.03291321	-4.62992563	-0.058139480907810015
31.35	0.03373718	-4.60871987	-0.057873193287407004
31.4	0.03303528	-4.59929508	-0.057754843136226475
31.45	0.0329895	-4.59929508	-0.057754843136226475
31.5	0.03294373	-4.59929508	-0.057754843136226475
31.55	0.03305054	-4.59929508	-0.057754843136226475
31.6	0.03297424	-4.59929508	-0.057754843136226475
31.65	0.03312683	-4.59929508	-0.057754843136226475
31.7	0.03321838	-4.59929508	-0.057754843136226475
31.75	0.03314209	-4.59929508	-0.057754843136226475
31.8	0.03303528	-4.59929508	-0.057754843136226475
31.85	0.03291321	-4.60400747	-0.057814018149030116
